x,y,pixel_x,pixel_y
458.12577065351417,0.3194139194139194,324.0,926.0
458.4217016029593,0.32051282051282054,325.0,924.5
458.71763255240444,0.32124542124542127,326.0,923.5
459.0135635018496,0.32234432234432236,327.0,922.0
459.3094944512947,0.32344322344322346,328.0,920.5
459.6054254007398,0.32454212454212455,329.0,919.0
459.901356350185,0.3252747252747253,330.0,918.0
460.1972872996301,0.326007326007326,331.0,917.0
460.4932182490752,0.3271062271062271,332.0,915.5
460.78914919852036,0.32783882783882784,333.0,914.5
461.08508014796547,0.32893772893772893,334.0,913.0
461.3810110974106,0.32967032967032966,335.0,912.0
461.67694204685574,0.3304029304029304,336.0,911.0
461.97287299630085,0.3311355311355311,337.0,910.0
462.26880394574596,0.33186813186813185,338.0,909.0
462.5647348951911,0.3326007326007326,339.0,908.0
462.86066584463623,0.3333333333333333,340.0,907.0
463.1565967940814,0.3336996336996337,341.0,906.5
463.4525277435265,0.3347985347985348,342.0,905.0
463.74845869297167,0.33516483516483514,343.0,904.5
464.0443896424168,0.33589743589743587,344.0,903.5
464.3403205918619,0.3362637362637363,345.0,903.0
464.63625154130705,0.3373626373626374,346.0,901.5
464.93218249075215,0.33772893772893775,347.0,901.0
465.22811344019726,0.3380952380952381,348.0,900.5
465.5240443896424,0.33882783882783885,349.0,899.5
465.81997533908753,0.3391941391941392,350.0,899.0
466.11590628853264,0.3395604395604396,351.0,898.5
466.4118372379778,0.33992673992673994,352.0,898.0
466.7077681874229,0.3402930402930403,353.0,897.5
467.0036991368681,0.34065934065934067,354.0,897.0
467.2996300863132,0.3413919413919414,355.0,896.0
467.59556103575835,0.3413919413919414,356.0,896.0
467.89149198520346,0.34175824175824177,357.0,895.5
468.18742293464857,0.34212454212454213,358.0,895.0
468.48335388409373,0.3424908424908425,359.0,894.5
468.77928483353884,0.3424908424908425,360.0,894.5
469.07521578298395,0.3424908424908425,361.0,894.5
469.3711467324291,0.34285714285714286,362.0,894.0
469.6670776818742,0.3432234432234432,363.0,893.5
469.9630086313193,0.3432234432234432,364.0,893.5
470.2589395807645,0.3432234432234432,365.0,893.5
470.5548705302096,0.3432234432234432,366.0,893.5
470.85080147965476,0.3432234432234432,367.0,893.5
471.14673242909987,0.3435897435897436,368.0,893.0
471.44266337854503,0.3435897435897436,369.0,893.0
471.73859432799014,0.3435897435897436,370.0,893.0
472.03452527743525,0.3432234432234432,371.0,893.5
